name,line
trump, PERSON and the ORGANIZATION want to gut police departments nationwide
trump, You know that, right Here in GPE, nearly 50 Democrat State ORGANIZATION members and candidates have signed a pledge to slash police funding, endangering your families
trump, I was recently honored to be endorsed by 54 sheriffs throughout this state, and we're joined by many of them tonight
trump, Where are they Thank you, Sheriff
trump, GPE you
trump, GPE you
trump, GPE you, folks
trump, GPE you
trump, GPE you
trump, You got to take care of our law enforcement
trump, We got to take care, nobody can do the job like them
trump, We have to let them do their job
trump, We've got to stop this nonsense, this child's play, we've got to stop, they're great
trump, You know, I was endorsed by, think of this, GPE's finest
trump, It's very tough
trump, You know, de PERSON's your mayor, he doesn't have a clue what's happening, either
trump, I think PERSON's worse, do you want to know the truth Because this other guy has just an ideology that's just terrible
trump, But de PERSON is there, and GPE's finest, first time they've ever endorsed a Presidential candidate, they endorsed me, three weeks ago
trump, That takes courage
trump, PERSON of it
trump, GPE, the police in GPE, they could do their job
trump, We don't even have to bring in the ORGANIZATION
trump, Whenever we do, it takes about 30 minutes, it's over, right Like we did in GSP, 30 minutes
trump, Remember that beautiful scene They lined up, they went down, there was no social distancing in between these great, tough guys
trump, There was no social distancing, PERSON
trump, They went down and they had 250,000 outfits
trump, They had more crap on that helmet with night goggles
trump, And these guys were sort of wise guys, right They were shouting at them, screaming at them
trump, They were screaming at the wrong people
trump, They went down, they never had to stop
trump, It was just forward
trump, It all ended
trump, It all ended in GSP
trump, It took, you also had, what A half an hour Remember, they hit the ORGANIZATION reporter in the knee He went down, PERSON
trump, He said, This is a friendly protest
trump, It's wonderful to see such a … Behind him, it was all fire for a block
trump, It looked like PERSON during the war
trump, This is a friendly … What are they doing How does that help to be like that How does that help We're joined tonight by some really great friends of mine and some warriors that have been a fantastic help to me
trump, One man who, especially over the last year, he has been so great, he couldn't be better
trump, And I think he's doing very well
trump, I'm looking at some numbers, and you're doing very well
trump, And I think your opponent has some very big problems
trump, PERSON
trump, GPE you, PERSON
trump, GPE you
trump, He's been great, smart guy
trump, And he's got a couple of bills that he's putting in, one in particular, I love it
trump, You got to do it
trump, That if a sanctuary city causes problems, you can sue the sanctuary city, you can sue
trump, PERSON you get, we got to get that one moving, right That's moving along, right That's a great one
trump, A man who, I just did a phone call for the other night, and the people love him
trump, He's in a rough district, but he's now leading
trump, I see you're up in the polls, ORGANIZATION PERSON, great guy
trump, PERSON's PERSON guy
trump, He's a warrior
trump, And two people I really liked, because we fought like hell for them a year ago, right And they had guts, and they had what it takes
trump, They didn't choke
trump, You know, a lot of people choke
trump, They choke, they gag, they can't breathe
trump, PERSON and PERSON, they didn't choke, they're fantastic
trump, They are fantastic people
trump, GPE you
trump, PERSON, they're friends
trump, We're friends
trump, Those two guys were incredible
trump, GPE you very much, great job
trump, Really great job
trump, And a man that should be your Governor, I don't know, he's doing well, but ORGANIZATION Governor, PERSON, everybody
trump, GPE you very much, great job
trump, GPE guy, handsome
trump, PERSON like PERSON
trump, I hear you're doing really well
trump, PERSON, I mean, this guy's got this state totally closed down
trump, It's ridiculous
trump, It's, when are they going to open When are they going to open PERSON, this would have been opened up a long time ago
trump, And you would have done even better
trump, I mean, you would have done better
trump, And GPE PERSON, PERSON
trump, PERSON you, PERSON
trump, GPE job, PERSON
trump, How are we doing, PERSON's it going Are we up I mean, if I lose PERSON, I'm getting out of here
trump, This is not … Look at that
trump, This is not, just so you know, the crowd of a man that's coming in second
trump, I say it all the time
trump, I said it when I left PERSON
trump, 2016, the night of the election, we had 32,000 people
trump, PERSON was there, just before me, in a prime location
